dayofweek,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
1,0,3,1,0,2,27.06,29.545,94,0,104
1,1,3,1,0,2,27.88,31.82,89,11.0014,55
1,2,3,1,0,1,27.06,29.545,89,7.0015,40
1,3,3,1,0,1,27.06,29.545,89,8.9981,28
1,4,3,1,0,1,27.06,29.545,89,6.0032,11
1,5,3,1,0,1,27.06,29.545,89,0,4
1,6,3,1,0,1,27.06,29.545,94,0,15
1,7,3,1,0,1,27.88,31.82,85,0,43
1,8,3,1,0,2,28.7,33.335,84,7.0015,127
1,9,3,1,0,2,28.7,33.335,84,8.9981,229
1,10,3,1,0,2,30.34,35.605,74,15.0013,359
1,11,3,1,0,2,30.34,34.85,70,19.0012,459
1,12,3,1,0,2,31.16,35.605,62,19.9995,543
1,13,3,1,0,2,31.16,36.365,66,16.9979,566
1,14,3,1,0,1,30.34,34.85,70,19.9995,512
1,15,3,1,0,1,30.34,34.85,70,15.0013,449
1,16,3,1,0,1,30.34,34.85,70,15.0013,500
1,17,3,1,0,1,30.34,34.85,70,8.9981,498
1,18,3,1,0,1,30.34,34.85,66,11.0014,482
1,19,3,1,0,1,29.52,34.85,74,12.998,374
1,20,3,1,0,1,29.52,34.09,76,7.0015,261
1,21,3,1,0,1,29.52,34.09,76,7.0015,184
1,22,3,1,0,2,28.7,33.335,84,8.9981,121
1,23,3,1,0,2,28.7,33.335,84,16.9979,70
2,0,3,0,1,2,28.7,33.335,84,16.9979,29
2,1,3,0,1,1,27.88,31.82,82,8.9981,24
2,2,3,0,1,1,27.88,31.82,82,8.9981,5
2,3,3,0,1,2,27.06,29.545,89,6.0032,10
2,4,3,0,1,2,27.06,29.545,89,0,8
2,5,3,0,1,2,27.06,29.545,89,0,38
2,6,3,0,1,2,27.88,31.82,89,7.0015,172
2,7,3,0,1,2,27.88,31.82,89,7.0015,493
2,8,3,0,1,1,28.7,33.335,84,11.0014,632
2,9,3,0,1,2,29.52,34.85,79,15.0013,323
2,10,3,0,1,2,29.52,34.85,74,16.9979,172
2,11,3,0,1,2,30.34,34.85,70,19.0012,198
2,12,3,0,1,1,31.16,36.365,70,19.0012,287
2,13,3,0,1,1,32.8,37.88,55,30.0026,275
2,14,3,0,1,1,32.8,37.88,55,27.9993,274
2,15,3,0,1,1,32.8,38.635,59,31.0009,292
2,16,3,0,1,1,31.16,36.365,70,27.9993,458
2,17,3,0,1,1,31.16,36.365,70,23.9994,856
2,18,3,0,1,1,31.16,37.12,75,15.0013,839
2,19,3,0,1,1,31.16,36.365,70,15.0013,552
2,20,3,0,1,1,30.34,34.85,70,16.9979,385
2,21,3,0,1,1,30.34,35.605,74,16.9979,268
2,22,3,0,1,1,30.34,34.85,70,19.0012,179
2,23,3,0,1,1,29.52,34.85,74,19.9995,95
3,0,3,0,1,1,29.52,34.85,74,16.9979,37
3,1,3,0,1,1,28.7,33.335,84,12.998,13
3,2,3,0,1,1,28.7,33.335,84,12.998,9
3,3,3,0,1,1,28.7,33.335,79,19.0012,4
3,4,3,0,1,1,28.7,33.335,79,19.0012,5
3,5,3,0,1,2,28.7,33.335,79,19.9995,40
3,6,3,0,1,1,28.7,33.335,79,19.0012,210
3,7,3,0,1,2,28.7,33.335,79,16.9979,500
3,8,3,0,1,1,29.52,34.85,74,12.998,725
3,9,3,0,1,1,30.34,34.85,70,16.9979,290
3,10,3,0,1,2,31.16,36.365,70,11.0014,235
3,11,3,0,1,2,31.98,37.12,62,11.0014,217
3,12,3,0,1,1,31.98,38.635,70,7.0015,266
3,13,3,0,1,1,32.8,39.395,63,11.0014,234
3,14,3,0,1,1,33.62,39.395,56,7.0015,211
3,15,3,0,1,1,31.98,38.635,70,12.998,245
3,16,3,0,1,1,31.16,36.365,70,16.9979,430
3,17,3,0,1,1,31.16,36.365,66,16.9979,863
3,18,3,0,1,1,31.16,37.12,75,12.998,839
3,19,3,0,1,1,30.34,34.85,70,11.0014,662
3,20,3,0,1,1,29.52,35.605,84,11.0014,412
3,21,3,0,1,1,29.52,34.85,79,0,296
3,22,3,0,1,1,29.52,34.85,79,0,219
3,23,3,0,1,1,28.7,33.335,84,6.0032,150
4,0,3,0,1,2,28.7,33.335,84,6.0032,65
4,1,3,0,1,2,28.7,33.335,84,0,18
4,2,3,0,1,1,29.52,34.85,79,0,8
4,3,3,0,1,1,28.7,33.335,84,7.0015,9
4,4,3,0,1,2,28.7,33.335,84,6.0032,8
4,5,3,0,1,2,28.7,33.335,84,12.998,38
4,6,3,0,1,2,28.7,33.335,84,6.0032,200
4,7,3,0,1,2,28.7,33.335,84,7.0015,482
4,8,3,0,1,3,28.7,33.335,79,0,646
4,9,3,0,1,3,27.06,29.545,94,8.9981,123
4,10,3,0,1,3,27.06,29.545,94,8.9981,49
4,11,3,0,1,3,28.7,33.335,84,11.0014,62
4,12,3,0,1,2,29.52,34.85,79,15.0013,137
4,13,3,0,1,2,29.52,34.85,79,7.0015,191
4,14,3,0,1,1,30.34,35.605,74,6.0032,216
4,15,3,0,1,1,30.34,34.85,66,12.998,270
4,16,3,0,1,1,30.34,34.85,70,15.0013,416
4,17,3,0,1,1,30.34,34.85,70,16.9979,808
4,18,3,0,1,1,29.52,34.09,70,16.9979,835
4,19,3,0,1,1,27.88,31.82,74,16.9979,558
4,20,3,0,1,1,27.06,30.305,78,15.0013,406
4,21,3,0,1,1,26.24,28.79,89,11.0014,272
4,22,3,0,1,1,26.24,28.79,89,11.0014,217
4,23,3,0,1,1,26.24,28.79,89,11.0014,169
5,0,3,0,1,1,26.24,28.79,89,8.9981,96
5,1,3,0,1,1,25.42,28.03,88,7.0015,29
5,2,3,0,1,1,25.42,28.79,83,6.0032,11
5,3,3,0,1,1,25.42,28.79,83,6.0032,9
5,4,3,0,1,1,25.42,28.03,88,0,8
5,5,3,0,1,1,25.42,28.03,88,0,40
5,6,3,0,1,1,25.42,28.03,88,7.0015,140
5,7,3,0,1,1,26.24,28.79,89,7.0015,486
5,8,3,0,1,1,27.06,30.305,83,7.0015,719
5,9,3,0,1,1,28.7,33.335,79,8.9981,344
5,10,3,0,1,1,29.52,34.85,74,8.9981,224
5,11,3,0,1,1,31.16,35.605,62,8.9981,296
5,12,3,0,1,1,31.98,37.12,59,11.0014,323
5,13,3,0,1,1,32.8,38.635,59,16.9979,354
5,14,3,0,1,1,32.8,38.635,59,16.9979,253
5,15,3,0,1,1,32.8,37.88,55,16.9979,331
5,16,3,0,1,1,32.8,37.88,55,19.0012,470
5,17,3,0,1,1,31.98,37.12,59,22.0028,772
5,18,3,0,1,1,31.16,35.605,62,19.9995,792
5,19,3,0,1,1,30.34,34.09,62,19.0012,568
5,20,3,0,1,1,29.52,34.09,66,15.0013,391
5,21,3,0,1,1,28.7,33.335,74,11.0014,301
5,22,3,0,1,1,28.7,33.335,74,15.0013,299
5,23,3,0,1,1,27.06,29.545,89,16.9979,248
6,0,3,0,0,1,27.06,29.545,89,16.9979,150
6,1,3,0,0,2,27.06,29.545,89,19.0012,117
6,2,3,0,0,1,27.06,29.545,89,22.0028,77
6,3,3,0,0,2,27.06,29.545,89,15.0013,43
6,4,3,0,0,2,27.06,29.545,94,15.0013,11
6,5,3,0,0,2,27.06,29.545,94,16.9979,15
6,6,3,0,0,2,27.06,29.545,89,19.0012,34
6,7,3,0,0,1,27.06,29.545,89,19.0012,82
6,8,3,0,0,1,28.7,33.335,79,22.0028,230
6,9,3,0,0,1,28.7,33.335,74,26.0027,348
6,10,3,0,0,1,30.34,34.85,70,26.0027,422
6,11,3,0,0,1,31.16,35.605,62,30.0026,578
6,12,3,0,0,1,32.8,37.88,55,32.9975,694
6,13,3,0,0,1,33.62,38.635,52,35.0008,668
6,14,3,0,0,1,33.62,38.635,52,30.0026,626
6,15,3,0,0,3,22.96,26.515,88,16.9979,512
6,16,3,0,0,3,22.96,26.515,88,12.998,114
6,17,3,0,0,3,23.78,27.275,83,12.998,171
6,18,3,0,0,3,23.78,27.275,83,8.9981,167
6,19,3,0,0,3,23.78,27.275,88,7.0015,215
6,20,3,0,0,2,23.78,27.275,88,6.0032,194
6,21,3,0,0,2,24.6,28.03,83,11.0014,181
6,22,3,0,0,2,23.78,27.275,78,19.9995,194
6,23,3,0,0,2,23.78,27.275,73,11.0014,133
7,0,3,0,0,2,22.96,26.515,73,12.998,124
7,1,3,0,0,1,22.96,26.515,73,15.0013,124
7,2,3,0,0,1,22.14,25.76,77,19.0012,96
7,3,3,0,0,1,22.14,25.76,73,15.0013,46
7,4,3,0,0,1,21.32,25,77,16.9979,28
7,5,3,0,0,1,21.32,25,77,12.998,55
7,6,3,0,0,1,21.32,25,77,12.998,35
7,7,3,0,0,1,22.14,25.76,73,11.0014,70
7,8,3,0,0,1,23.78,27.275,68,15.0013,170
7,9,3,0,0,1,25.42,30.305,61,16.9979,299
7,10,3,0,0,1,26.24,31.06,57,19.9995,495
7,11,3,0,0,1,27.06,31.06,47,16.9979,585
7,12,3,0,0,1,27.06,31.06,47,0,757
7,13,3,0,0,1,27.88,31.82,39,0,729
7,14,3,0,0,1,29.52,32.575,30,19.0012,647
7,15,3,0,0,1,29.52,32.575,32,16.9979,696
7,16,3,0,0,1,27.88,31.82,36,19.0012,701
7,17,3,0,0,1,28.7,31.82,37,16.9979,671
7,18,3,0,0,1,27.06,31.06,36,16.9979,560
7,19,3,0,0,1,27.06,31.06,36,16.9979,496
7,20,3,0,0,1,25.42,31.06,41,19.0012,356
7,21,3,0,0,1,24.6,31.06,46,15.0013,206
7,22,3,0,0,1,23.78,27.275,49,16.9979,189
7,23,3,0,0,1,22.96,26.515,52,19.0012,92
1,0,3,0,1,1,22.96,26.515,52,19.0012,41
1,1,3,0,1,1,22.14,25.76,60,12.998,18
1,2,3,0,1,1,22.14,25.76,60,23.9994,17
1,3,3,0,1,1,21.32,25,68,19.0012,12
1,4,3,0,1,1,21.32,25,68,19.0012,5
1,5,3,0,1,1,20.5,24.24,72,16.9979,40
1,6,3,0,1,1,20.5,24.24,72,8.9981,180
1,7,3,0,1,1,21.32,25,68,15.0013,447
1,8,3,0,1,1,22.96,26.515,60,19.0012,730
1,9,3,0,1,1,24.6,31.06,53,19.9995,361
1,10,3,0,1,1,25.42,31.06,50,19.0012,210
1,11,3,0,1,1,25.42,31.06,43,19.9995,236
1,12,3,0,1,1,26.24,31.06,44,26.0027,332
1,13,3,0,1,1,26.24,31.06,38,15.0013,323
1,14,3,0,1,1,27.06,31.06,36,19.0012,340
1,15,3,0,1,1,27.06,31.06,31,26.0027,346
1,16,3,0,1,1,27.06,31.06,34,22.0028,488
1,17,3,0,1,1,27.06,31.06,34,22.0028,871
1,18,3,0,1,1,25.42,31.06,35,19.9995,968
1,19,3,0,1,1,25.42,31.06,38,19.9995,633
1,20,3,0,1,1,24.6,31.06,40,12.998,390
1,21,3,0,1,1,22.96,26.515,49,11.0014,285
1,22,3,0,1,1,22.14,25.76,52,8.9981,159
1,23,3,0,1,1,22.14,25.76,52,0,93
2,0,3,0,1,1,21.32,25,59,7.0015,32
2,1,3,0,1,1,20.5,24.24,63,0,10
2,2,3,0,1,1,19.68,23.485,77,11.0014,6
2,3,3,0,1,1,19.68,23.485,67,8.9981,8
2,4,3,0,1,1,19.68,23.485,72,7.0015,9
2,5,3,0,1,1,18.86,22.725,72,6.0032,44
2,6,3,0,1,1,18.86,22.725,77,7.0015,211
2,7,3,0,1,1,20.5,24.24,72,7.0015,596
2,8,3,0,1,1,22.14,25.76,68,6.0032,750
2,9,3,0,1,1,24.6,31.06,49,0,358
2,10,3,0,1,1,25.42,31.06,38,0,196
2,11,3,0,1,1,26.24,31.06,33,6.0032,247
2,12,3,0,1,1,26.24,31.06,33,0,316
2,13,3,0,1,1,27.06,31.06,29,6.0032,328
2,14,3,0,1,1,27.88,31.06,30,6.0032,255
2,15,3,0,1,1,28.7,31.82,28,7.0015,326
2,16,3,0,1,1,28.7,31.82,28,8.9981,536
2,17,3,0,1,1,28.7,31.82,28,0,970
2,18,3,0,1,1,26.24,31.06,36,11.0014,877
2,19,3,0,1,1,25.42,31.06,41,12.998,596
2,20,3,0,1,1,23.78,27.275,56,8.9981,461
2,21,3,0,1,1,22.96,26.515,60,7.0015,310
2,22,3,0,1,1,22.96,26.515,64,7.0015,216
2,23,3,0,1,1,22.14,25.76,68,7.0015,109
3,0,3,0,1,1,21.32,25,72,7.0015,49
3,1,3,0,1,1,21.32,25,72,7.0015,21
3,2,3,0,1,1,21.32,25,72,6.0032,11
3,3,3,0,1,1,20.5,24.24,77,6.0032,7
3,4,3,0,1,1,20.5,24.24,72,6.0032,5
3,5,3,0,1,1,20.5,24.24,72,6.0032,48
3,6,3,0,1,1,20.5,24.24,72,6.0032,205
3,7,3,0,1,1,21.32,25,72,0,557
3,8,3,0,1,1,22.96,26.515,64,7.0015,770
3,9,3,0,1,1,24.6,30.305,64,8.9981,328
3,10,3,0,1,1,25.42,30.305,61,8.9981,205
3,11,3,0,1,1,27.06,31.06,50,12.998,232
3,12,3,0,1,1,27.88,31.82,36,8.9981,352
3,13,3,0,1,1,28.7,31.82,34,8.9981,323
3,14,3,0,1,1,28.7,31.82,37,11.0014,278
3,15,3,0,1,1,29.52,32.575,37,8.9981,318
3,16,3,0,1,1,29.52,32.575,37,11.0014,509
3,17,3,0,1,1,28.7,31.82,41,19.9995,925
3,18,3,0,1,1,27.06,31.06,44,16.9979,977
3,19,3,0,1,1,26.24,31.06,50,12.998,635
3,20,3,0,1,1,25.42,31.06,57,8.9981,470
3,21,3,0,1,1,24.6,30.305,60,8.9981,306
3,22,3,0,1,1,22.96,26.515,64,6.0032,212
3,23,3,0,1,1,22.96,26.515,68,7.0015,127
4,0,3,0,1,1,22.96,26.515,73,6.0032,57
4,1,3,0,1,1,22.14,25.76,77,6.0032,28
4,2,3,0,1,1,22.14,25.76,77,0,9
4,3,3,0,1,1,21.32,25,83,0,11
4,4,3,0,1,1,21.32,25,83,0,6
4,5,3,0,1,1,21.32,25,83,0,57
4,6,3,0,1,1,20.5,24.24,82,0,195
4,7,3,0,1,1,22.14,25.76,77,0,571
4,8,3,0,1,1,22.96,26.515,73,0,758
4,9,3,0,1,1,24.6,30.305,64,6.0032,338
4,10,3,0,1,1,26.24,31.06,61,6.0032,212
4,11,3,0,1,1,27.06,31.06,50,11.0014,254
4,12,3,0,1,1,27.88,31.82,44,7.0015,297
4,13,3,0,1,1,28.7,31.82,42,0,283
4,14,3,0,1,1,29.52,32.575,39,8.9981,274
4,15,3,0,1,1,29.52,32.575,42,7.0015,352
4,16,3,0,1,1,29.52,32.575,39,6.0032,491
4,17,3,0,1,1,29.52,32.575,42,12.998,884
4,18,3,0,1,1,27.88,31.82,57,16.9979,852
4,19,3,0,1,1,26.24,30.305,65,8.9981,674
4,20,3,0,1,1,25.42,30.305,69,7.0015,463
4,21,3,0,1,1,25.42,30.305,65,7.0015,317
4,22,3,0,1,1,24.6,29.545,69,8.9981,251
4,23,3,0,1,1,23.78,27.275,73,7.0015,170
5,0,3,0,1,1,22.96,26.515,73,6.0032,87
5,1,3,0,1,1,22.96,26.515,73,6.0032,41
5,2,3,0,1,1,22.96,26.515,73,0,30
5,3,3,0,1,1,22.14,25.76,77,0,14
5,4,3,0,1,1,22.14,25.76,77,0,12
5,5,3,0,1,1,22.14,25.76,83,0,41
5,6,3,0,1,1,22.14,25.76,88,0,152
5,7,3,0,1,2,22.96,26.515,88,0,454
5,8,3,0,1,2,24.6,28.79,78,11.0014,766
5,9,3,0,1,2,25.42,29.545,78,11.0014,347
5,10,3,0,1,2,27.88,31.82,65,0,246
5,11,3,0,1,2,27.88,31.82,61,7.0015,280
5,12,3,0,1,2,28.7,32.575,54,12.998,409
5,13,3,0,1,2,28.7,32.575,54,12.998,408
5,14,3,0,1,2,29.52,32.575,45,11.0014,371
5,15,3,0,1,2,29.52,33.335,48,8.9981,367
5,16,3,0,1,2,29.52,33.335,51,0,563
5,17,3,0,1,1,29.52,33.335,51,12.998,894
5,18,3,0,1,1,29.52,32.575,45,15.0013,808
5,19,3,0,1,1,27.88,31.82,57,11.0014,579
5,20,3,0,1,1,27.06,31.06,61,7.0015,404
5,21,3,0,1,1,26.24,30.305,73,15.0013,312
5,22,3,0,1,1,25.42,28.79,83,12.998,229
5,23,3,0,1,1,25.42,29.545,78,6.0032,195
6,0,3,0,0,1,24.6,28.03,83,7.0015,207
6,1,3,0,0,1,24.6,29.545,73,0,109
6,2,3,0,0,1,23.78,27.275,78,7.0015,93
6,3,3,0,0,1,24.6,29.545,73,16.9979,37
6,4,3,0,0,2,24.6,29.545,69,23.9994,6
6,5,3,0,0,1,23.78,27.275,60,35.0008,16
6,6,3,0,0,1,22.14,25.76,49,27.9993,33
6,7,3,0,0,1,22.14,25.76,52,19.0012,73
6,8,3,0,0,1,22.96,26.515,49,27.9993,212
6,9,3,0,0,1,24.6,31.06,43,27.9993,342
6,10,3,0,0,1,25.42,31.06,41,26.0027,442
6,11,3,0,0,1,26.24,31.06,38,26.0027,627
6,12,3,0,0,1,27.06,31.06,36,23.9994,706
6,13,3,0,0,1,27.88,31.82,36,12.998,704
6,14,3,0,0,1,27.88,31.82,34,22.0028,715
6,15,3,0,0,2,27.88,31.82,34,19.0012,654
6,16,3,0,0,2,27.06,31.06,36,15.0013,783
6,17,3,0,0,2,27.06,31.06,36,16.9979,729
6,18,3,0,0,2,26.24,31.06,36,19.0012,614
6,19,3,0,0,1,25.42,31.06,41,11.0014,478
6,20,3,0,0,1,24.6,31.06,43,6.0032,330
6,21,3,0,0,1,22.96,26.515,52,7.0015,296
6,22,3,0,0,1,22.96,26.515,52,0,279
6,23,3,0,0,1,22.14,25.76,60,0,229
7,0,3,0,0,1,22.14,25.76,64,0,151
7,1,3,0,0,1,22.14,25.76,64,0,117
7,2,3,0,0,1,21.32,25,63,0,89
7,3,3,0,0,1,20.5,24.24,68,0,48
7,4,3,0,0,1,20.5,24.24,72,0,8
7,5,3,0,0,1,20.5,24.24,72,0,13
7,6,3,0,0,1,20.5,24.24,72,0,35
7,7,3,0,0,1,20.5,24.24,77,7.0015,71
7,8,3,0,0,1,22.14,25.76,64,11.0014,128
7,9,3,0,0,1,23.78,27.275,60,8.9981,296
7,10,3,0,0,1,25.42,31.06,50,7.0015,490
7,11,3,0,0,1,26.24,31.06,47,11.0014,559
7,12,3,0,0,1,27.06,31.06,44,11.0014,656
7,13,3,0,0,1,26.24,31.06,41,11.0014,694
7,14,3,0,0,1,27.06,31.06,39,8.9981,635
7,15,3,0,0,1,26.24,31.06,41,11.0014,557
7,16,3,0,0,1,26.24,31.06,44,11.0014,596
7,17,3,0,0,1,27.06,31.06,41,0,570
7,18,3,0,0,1,25.42,31.06,50,11.0014,481
7,19,3,0,0,1,25.42,31.06,50,8.9981,403
7,20,3,0,0,1,24.6,31.06,53,7.0015,324
7,21,3,0,0,1,24.6,31.06,56,7.0015,191
7,22,3,0,0,1,22.96,26.515,68,6.0032,127
7,23,3,0,0,1,22.14,25.76,68,7.0015,94
1,0,3,0,1,1,22.14,25.76,68,11.0014,45
1,1,3,0,1,1,21.32,25,72,6.0032,21
1,2,3,0,1,1,21.32,25,72,0,13
1,3,3,0,1,1,20.5,24.24,77,6.0032,7
1,4,3,0,1,1,20.5,24.24,77,0,11
1,5,3,0,1,1,19.68,23.485,82,6.0032,45
1,6,3,0,1,1,19.68,23.485,82,0,164
1,7,3,0,1,1,21.32,25,77,0,492
1,8,3,0,1,1,22.14,25.76,77,6.0032,683
1,9,3,0,1,1,23.78,27.275,68,8.9981,299
1,10,3,0,1,2,25.42,30.305,65,12.998,202
1,11,3,0,1,2,25.42,30.305,69,15.0013,252
1,12,3,0,1,2,25.42,30.305,69,12.998,295
1,13,3,0,1,1,26.24,30.305,65,16.9979,343
1,14,3,0,1,2,26.24,30.305,65,16.9979,332
1,15,3,0,1,2,26.24,30.305,65,16.9979,338
1,16,3,0,1,2,26.24,30.305,69,16.9979,453
1,17,3,0,1,2,26.24,30.305,65,15.0013,842
1,18,3,0,1,2,25.42,29.545,73,11.0014,774
1,19,3,0,1,2,25.42,29.545,73,7.0015,486
1,20,3,0,1,2,25.42,29.545,73,8.9981,340
1,21,3,0,1,3,25.42,28.79,83,15.0013,233
1,22,3,0,1,3,25.42,28.79,83,16.9979,129
1,23,3,0,1,3,24.6,25.76,94,16.9979,70
2,0,3,0,1,3,24.6,25.76,94,16.9979,13
2,1,3,0,1,3,24.6,25.76,94,12.998,5
2,2,3,0,1,3,24.6,25.76,94,12.998,4
2,3,3,0,1,2,25.42,27.275,94,19.0012,6
2,4,3,0,1,2,25.42,27.275,94,23.9994,7
2,5,3,0,1,2,26.24,28.79,89,22.0028,48
2,6,3,0,1,2,26.24,28.79,89,22.0028,167
2,7,3,0,1,2,26.24,28.79,89,30.0026,356
2,8,3,0,1,2,27.06,30.305,83,36.9974,672
2,9,3,0,1,2,27.06,30.305,83,39.0007,293
2,10,3,0,1,3,27.88,31.82,79,43.0006,160
2,11,3,0,1,2,27.88,31.82,79,43.0006,151
2,12,3,0,1,3,27.88,31.82,83,30.0026,88
2,13,3,0,1,2,28.7,33.335,74,39.0007,114
2,14,3,0,1,3,24.6,25.76,94,31.0009,143
2,15,3,0,1,3,24.6,27.275,88,16.9979,36
2,16,3,0,1,3,24.6,27.275,88,19.9995,141
2,17,3,0,1,3,24.6,27.275,88,12.998,338
2,18,3,0,1,2,24.6,27.275,88,11.0014,281
2,19,3,0,1,2,24.6,27.275,88,19.9995,324
2,20,3,0,1,2,24.6,27.275,88,12.998,290
2,21,3,0,1,2,24.6,27.275,88,12.998,207
2,22,3,0,1,3,23.78,27.275,83,31.0009,151
2,23,3,0,1,2,22.96,26.515,83,15.0013,78
3,0,3,0,1,2,22.96,26.515,68,19.0012,26
3,1,3,0,1,2,22.14,25.76,68,16.9979,12
3,2,3,0,1,2,22.14,25.76,64,22.0028,3
3,3,3,0,1,2,21.32,25,63,16.9979,5
3,4,3,0,1,2,21.32,25,68,23.9994,10
3,5,3,0,1,2,21.32,25,68,19.0012,56
3,6,3,0,1,1,21.32,25,63,16.9979,172
3,7,3,0,1,1,21.32,25,63,15.0013,545
3,8,3,0,1,1,21.32,25,59,15.0013,797
3,9,3,0,1,1,22.14,25.76,60,16.9979,362
3,10,3,0,1,1,22.96,26.515,52,12.998,192
3,11,3,0,1,1,24.6,31.06,43,16.9979,247
3,12,3,0,1,1,24.6,31.06,43,16.9979,313
3,13,3,0,1,1,24.6,31.06,40,16.9979,289
3,14,3,0,1,1,25.42,31.06,38,16.9979,286
3,15,3,0,1,1,25.42,31.06,35,0,311
3,16,3,0,1,1,25.42,31.06,35,0,466
3,17,3,0,1,1,24.6,31.06,38,15.0013,886
3,18,3,0,1,1,23.78,27.275,40,19.0012,892
3,19,3,0,1,1,22.96,26.515,43,15.0013,611
3,20,3,0,1,1,21.32,25,48,11.0014,409
3,21,3,0,1,1,20.5,24.24,59,11.0014,349
3,22,3,0,1,1,20.5,24.24,63,6.0032,229
3,23,3,0,1,1,19.68,23.485,67,6.0032,123
1,0,4,0,1,1,18.86,22.725,72,7.0015,45
1,1,4,0,1,1,18.04,21.97,77,6.0032,18
1,2,4,0,1,1,18.86,22.725,72,0,12
1,3,4,0,1,1,18.04,21.97,77,0,7
1,4,4,0,1,1,17.22,21.21,82,7.0015,10
1,5,4,0,1,1,18.04,21.97,77,0,36
1,6,4,0,1,1,18.04,21.97,77,7.0015,155
1,7,4,0,1,1,18.04,21.97,77,11.0014,483
1,8,4,0,1,2,18.86,22.725,77,7.0015,784
1,9,4,0,1,2,21.32,25,63,0,340
1,10,4,0,1,1,22.14,25.76,56,0,179
1,11,4,0,1,1,23.78,27.275,46,0,272
1,12,4,0,1,2,24.6,31.06,43,11.0014,323
1,13,4,0,1,2,24.6,31.06,43,11.0014,305
1,14,4,0,1,2,24.6,31.06,43,7.0015,244
1,15,4,0,1,2,25.42,31.06,43,8.9981,329
1,16,4,0,1,2,25.42,31.06,46,16.9979,459
1,17,4,0,1,3,22.96,26.515,60,16.9979,856
1,18,4,0,1,3,22.96,26.515,64,7.0015,613
1,19,4,0,1,2,22.14,25.76,68,7.0015,516
1,20,4,0,1,3,22.14,25.76,68,0,262
1,21,4,0,1,2,22.14,25.76,73,8.9981,218
1,22,4,0,1,3,22.14,25.76,77,6.0032,207
1,23,4,0,1,3,22.14,25.76,77,0,105
2,0,4,0,1,2,22.96,26.515,73,0,31
2,1,4,0,1,2,22.14,25.76,77,7.0015,11
2,2,4,0,1,2,22.14,25.76,77,7.0015,2
2,3,4,0,1,2,22.14,25.76,88,12.998,5
2,4,4,0,1,2,22.96,26.515,83,6.0032,10
2,5,4,0,1,2,22.96,26.515,83,8.9981,43
2,6,4,0,1,3,23.78,27.275,83,7.0015,179
2,7,4,0,1,3,23.78,27.275,83,7.0015,260
2,8,4,0,1,3,24.6,27.275,88,0,134
2,9,4,0,1,3,23.78,27.275,88,8.9981,86
2,10,4,0,1,3,23.78,27.275,88,8.9981,45
2,11,4,0,1,3,23.78,27.275,94,8.9981,99
2,12,4,0,1,2,24.6,27.275,88,12.998,104
2,13,4,0,1,2,24.6,27.275,88,8.9981,154
2,14,4,0,1,3,24.6,27.275,88,8.9981,163
2,15,4,0,1,3,25.42,28.79,83,8.9981,209
2,16,4,0,1,3,25.42,28.03,88,8.9981,374
2,17,4,0,1,3,25.42,28.03,88,7.0015,715
2,18,4,0,1,3,25.42,27.275,94,6.0032,687
2,19,4,0,1,3,25.42,27.275,94,0,395
2,20,4,0,1,3,25.42,27.275,94,8.9981,306
2,21,4,0,1,3,25.42,27.275,94,7.0015,289
2,22,4,0,1,2,25.42,27.275,94,7.0015,240
2,23,4,0,1,2,25.42,27.275,94,0,98
3,0,4,0,1,3,25.42,27.275,94,0,52
3,1,4,0,1,2,25.42,27.275,94,0,19
3,2,4,0,1,2,25.42,27.275,94,0,9
3,3,4,0,1,2,24.6,25.76,94,0,7
3,4,4,0,1,2,24.6,25,100,0,11
3,5,4,0,1,2,25.42,27.275,94,7.0015,34
3,6,4,0,1,2,24.6,25.76,94,8.9981,177
3,7,4,0,1,2,24.6,25.76,94,12.998,515
3,8,4,0,1,2,25.42,28.03,88,7.0015,809
3,9,4,0,1,2,25.42,28.79,83,12.998,362
3,10,4,0,1,1,27.06,30.305,78,11.0014,175
3,11,4,0,1,1,27.06,30.305,78,11.0014,230
3,12,4,0,1,2,28.7,32.575,70,7.0015,358
3,13,4,0,1,2,28.7,33.335,74,7.0015,279
3,14,4,0,1,2,29.52,34.09,70,11.0014,251
3,15,4,0,1,2,29.52,34.09,62,11.0014,319
3,16,4,0,1,2,29.52,33.335,58,0,478
3,17,4,0,1,1,28.7,32.575,65,0,917
3,18,4,0,1,1,28.7,32.575,65,0,810
3,19,4,0,1,1,28.7,32.575,65,0,593
3,20,4,0,1,1,28.7,32.575,65,0,497
3,21,4,0,1,2,27.06,31.06,74,0,209
3,22,4,0,1,1,27.06,31.06,74,0,241
3,23,4,0,1,2,27.06,30.305,78,0,220
4,0,4,0,1,3,26.24,28.79,89,0,76
4,1,4,0,1,2,25.42,27.275,94,0,25
4,2,4,0,1,1,26.24,28.79,89,0,13
4,3,4,0,1,2,25.42,28.03,88,0,11
4,4,4,0,1,2,26.24,28.79,89,0,10
4,5,4,0,1,3,26.24,28.79,89,7.0015,39
4,6,4,0,1,3,25.42,27.275,94,6.0032,133
4,7,4,0,1,2,26.24,28.79,89,6.0032,391
4,8,4,0,1,1,26.24,28.79,89,0,738
4,9,4,0,1,2,26.24,28.79,89,12.998,359
4,10,4,0,1,2,27.06,30.305,83,8.9981,177
4,11,4,0,1,2,28.7,32.575,70,7.0015,214
4,12,4,0,1,2,29.52,33.335,54,12.998,288
